age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,195000,Bachelor's degree,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States,>50K
23,Private,303121,Some college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
35,Self-emp-not-inc,188540,Lower education,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,158656,Associate degree,12,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K
45,Self-emp-inc,204196,Bachelor's degree,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,>50K
27,Private,183802,High school,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,148995,High school,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
22,Private,190903,Lower education,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K
37,State-gov,173780,Some college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,30,United-States,<=50K
42,Private,251239,Some college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
45,Private,112761,High school,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
33,State-gov,425785,Associate degree,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,197731,Associate degree,11,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Private,119156,High school,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
56,Private,133819,High school,9,Separated,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,185556,Some college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,12,United-States,>50K
50,Private,109277,High school,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
48,Self-emp-inc,36020,Bachelor's degree,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,Private,45857,Lower education,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,<=50K
55,Private,184882,Associate degree,11,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,50,United-States,>50K
41,State-gov,342834,Some college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
66,Private,234743,Some college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,<=50K
29,Federal-gov,106179,Some college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,1408,40,United-States,<=50K
37,Private,177895,Some college,10,Married-civ-spouse,Tech-support,Wife,White,Female,5013,0,40,United-States,<=50K
61,Private,86067,Associate degree,12,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K
64,Private,66634,Bachelor's degree,13,Divorced,Exec-managerial,Unmarried,White,Male,27828,0,50,United-States,>50K
35,Private,138441,High school,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
22,Private,279802,Some college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
58,Private,407138,Lower education,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2936,0,50,Mexico,<=50K
58,Private,31732,Some college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
24,Private,204172,High school,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,48,United-States,<=50K
34,Private,100593,Some college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,6,United-States,<=50K
33,Local-gov,162623,Master's degree,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
33,Self-emp-not-inc,80933,High school,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
17,Private,47425,Lower education,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
27,Private,107812,Bachelor's degree,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,>50K
20,Self-emp-inc,104443,Some college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
52,Private,117496,Bachelor's degree,13,Divorced,Prof-specialty,Unmarried,White,Female,0,1755,40,United-States,>50K
30,Private,209691,Lower education,4,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,314525,Bachelor's degree,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,190772,Associate degree,12,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
64,Local-gov,199298,Lower education,3,Divorced,Other-service,Not-in-family,White,Female,0,0,45,?,<=50K
49,Private,187370,Master's degree,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
38,Private,216129,Bachelor's degree,13,Divorced,Other-service,Not-in-family,Black,Female,0,0,60,?,<=50K
46,Federal-gov,219293,High school,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,80,United-States,>50K
17,Private,136363,Lower education,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
45,Private,233799,Lower education,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
27,Private,207611,Bachelor's degree,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
45,Self-emp-inc,178344,Associate degree,11,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
26,Self-emp-inc,187652,High school,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,78,United-States,>50K
23,Private,188545,Associate degree,12,Never-married,Adm-clerical,Own-child,White,Female,0,1974,20,United-States,<=50K
44,Local-gov,58124,Bachelor's degree,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,<=50K
36,Private,321733,Bachelor's degree,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1741,40,United-States,<=50K
35,Private,206253,Lower education,5,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Private,76281,Bachelor's degree,13,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,606752,Master's degree,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,29933,Bachelor's degree,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,>50K
29,Private,114158,Bachelor's degree,13,Never-married,Exec-managerial,Own-child,White,Female,3325,0,10,United-States,<=50K
35,Self-emp-inc,65624,Bachelor's degree,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
37,Private,34146,High school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,68,United-States,<=50K
36,Self-emp-not-inc,34378,Associate degree,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3908,0,75,United-States,<=50K
33,Private,141490,High school,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States,<=50K
34,Private,199227,High school,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
24,Private,224954,Some college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,231357,High school,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Self-emp-inc,113530,High school,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,Private,22245,Associate degree,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,36383,Bachelor's degree,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,>50K
35,Private,320305,High school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
34,Private,48935,Bachelor's degree,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
46,Private,101455,High school,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
19,Local-gov,243960,Some college,10,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,<=50K
26,Private,90915,Associate degree,12,Never-married,Other-service,Own-child,Black,Female,0,0,15,United-States,<=50K
28,Private,315287,Some college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
47,Private,106255,Some college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,Local-gov,215895,Master's degree,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,>50K
33,Self-emp-not-inc,170979,Professional school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
44,Private,210525,Bachelor's degree,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,195488,High school,9,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,Guatemala,<=50K
18,Private,152246,Some college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,16,United-States,<=50K
60,Self-emp-not-inc,187794,High school,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,60,United-States,>50K
44,Private,110396,Master's degree,14,Never-married,Exec-managerial,Not-in-family,White,Male,14084,0,56,United-States,>50K
43,State-gov,254817,Some college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,41777,High school,8,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
58,Self-emp-not-inc,234841,High school,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,United-States,<=50K
32,Private,79586,Bachelor's degree,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
40,Private,115331,High school,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
32,Private,63564,High school,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
21,Private,132053,Some college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,35,United-States,<=50K
44,Private,370502,High school,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Mexico,<=50K
33,Private,59083,Bachelor's degree,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,45,United-States,>50K
25,Private,69413,Some college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,32981,High school,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,176683,High school,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,209213,High school,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,?,<=50K
33,State-gov,150657,Bachelor's degree,13,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,<=50K
50,Self-emp-not-inc,124793,Some college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
50,Private,22211,Master's degree,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50K
46,Private,270565,Associate degree,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
22,Private,38251,Associate degree,12,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
66,State-gov,162945,Professional school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,20051,0,55,United-States,>50K
52,Private,195638,High school,9,Never-married,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K
57,Self-emp-not-inc,118806,Lower education,2,Widowed,Craft-repair,Other-relative,White,Female,0,1602,45,Columbia,<=50K
41,Self-emp-not-inc,44006,Associate degree,11,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,119679,High school,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1579,42,United-States,<=50K
19,Private,333953,High school,8,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States,<=50K
45,Local-gov,172111,Bachelor's degree,13,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,<=50K
51,Self-emp-not-inc,32372,High school,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,99,United-States,<=50K
45,Self-emp-not-inc,123681,Bachelor's degree,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K
48,Private,317360,Some college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
60,Federal-gov,119832,Some college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,>50K
42,Private,135056,High school,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
19,State-gov,135162,Some college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
39,Self-emp-not-inc,194004,High school,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K
46,Private,177633,High school,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
58,Local-gov,212864,High school,9,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,40,United-States,<=50K
36,Private,30509,Some college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,<=50K
21,Private,118712,High school,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,United-States,<=50K
41,Private,199018,Professional school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
17,Private,151799,Lower education,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
29,Private,181280,High school,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,232024,Some college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
33,Private,226267,Associate degree,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,<=50K
38,Private,240467,Master's degree,14,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States,<=50K
42,Private,154374,Bachelor's degree,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
24,State-gov,231473,Associate degree,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,<=50K
59,Private,158813,Some college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
36,Private,346478,Bachelor's degree,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,45,United-States,>50K
54,Private,215990,Some college,10,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,United-States,>50K
39,Private,177154,Bachelor's degree,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
42,Self-emp-not-inc,238188,High school,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,96,United-States,<=50K
54,Self-emp-not-inc,156800,Bachelor's degree,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,130620,Associate degree,12,Married-spouse-absent,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,?,<=50K
50,Private,175339,High school,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
42,Private,37937,Associate degree,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,<=50K
48,Federal-gov,166634,Bachelor's degree,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,40,United-States,>50K
31,Private,221167,Bachelor's degree,13,Widowed,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
56,Private,179641,High school,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
28,Local-gov,213195,Associate degree,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
34,Private,157747,High school,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
28,Private,227840,High school,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,169104,Bachelor's degree,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K
44,Private,186916,Some college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,60,United-States,>50K
34,Private,37646,Associate degree,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K
26,Private,157028,Master's degree,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
37,Private,188774,Bachelor's degree,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,2824,40,United-States,>50K
